"Product title","Product variant title","Product variant SKU","Month","Shipping country","Product variant SKU at time of sale","Net items sold"
"Really Nice Tamper","Maple Onyx / 58mm","RNT-OW","2025-12-01","Australia","RNT-OW",1
"Really Nice Tamper","Teak / 58mm","RNT-T","2026-02-01","Romania","RNT-T",1
"Really Nice Tamper","Silver / 58mm","RNT","2026-04-01","Belgium","RNT",1
"Really Nice Tamper","Teak / 58mm","RNT-T","2025-11-01","Japan","RNT-T",5
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-06-01","Finland","RNT-B",2
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-09-01","Australia","RNT-B",3
"Really Nice Tamper","Teak / 49mm","RNT-T-49","2026-02-01","United Kingdom","RNT-T-49",1
"Really Nice Tamper","Silver / 58mm","RNT","2025-08-01","United Kingdom","RNT",5
"Really Nice Tamper","Teak / 58mm","RNT-T","2025-12-01","France","RNT-T",1
"Really Nice Tamper","Maple Onyx / 58mm","RNT-OW","2026-02-01","Estonia","RNT-OW",1
"Really Nice Tamper","Silver / 58mm","RNT","2026-02-01","Poland","RNT",1
"Really Nice Tamper","Maple Onyx / 58mm","RNT-OW","2025-12-01","Japan","RNT-OW",4
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-12-01","United States","RNT-B",86
"Really Nice Tamper","Silver / 58mm","RNT","2025-08-01","United States","RNT",25
"Really Nice Tamper","Silver / 58mm","RNT","2026-02-01","United States","RNT",30
"Really Nice Tamper","Maple Onyx / 58mm","RNT-OW","2025-12-01","Taiwan","RNT-OW",2
"Really Nice Tamper","Maple Onyx / 58mm","RNT-OW","2025-11-01","Australia","RNT-OW",5
"Really Nice Tamper","Silver / 58mm","RNT","2025-09-01","United Arab Emirates","RNT",1
"Really Nice Tamper","Teak / 58mm","RNT-T","2025-12-01","United Kingdom","RNT-T",5
"Really Nice Tamper","Maple Onyx / 54mm","RNT-OW-54","2026-04-01","United States","RNT-OW-54",1
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-10-01","South Korea","RNT-B",1
"Really Nice Tamper","Silver / 58mm","RNT","2025-07-01","Slovenia","RNT",1
"Really Nice Tamper","Silver / 49mm","RNT-49","2026-03-01","United States","RNT-49",1
"Really Nice Tamper","Silver / 58mm","RNT","2026-01-01","Canada","RNT",2
"Really Nice Tamper","Silver / 58mm","RNT","2025-06-01","Portugal","RNT",1
"Really Nice Tamper","Silver / 58mm","RNT","2025-09-01","Denmark","RNT",3
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-11-01","Slovakia","RNT-B",1
"Really Nice Tamper","Onyx / 58mm","RNT-B","2026-02-01","Switzerland","RNT-B",3
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-11-01","Japan","RNT-B",7
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-08-01","Poland","RNT-B",1
"Really Nice Tamper","Onyx / 49mm","RNT-B-49","2026-04-01","United States","RNT-B-49",6
"Really Nice Tamper","Teak / 58mm","RNT-T","2025-12-01","South Korea","RNT-T",2
"Really Nice Tamper","Silver / 58mm","RNT","2025-06-01","New Zealand","RNT",1
"Really Nice Tamper","Teak / 58mm","RNT-T","2025-11-01","Hong Kong","RNT-T",3
"Really Nice Tamper","Onyx / 58mm","RNT-B","2026-02-01","Denmark","RNT-B",1
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-11-01","Germany","RNT-B",12
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-06-01","Taiwan","RNT-B",2
"Really Nice Tamper","Maple Onyx / 54mm","RNT-OW-54","2026-04-01",,"RNT-OW-54",1
"Really Nice Tamper","Onyx / 54mm","RNT-B-54","2026-03-01","Germany","RNT-B-54",2
"Really Nice Tamper","Silver / 58mm","RNT","2025-09-01","United States","RNT",28
"Really Nice Tamper","Silver / 58mm","RNT","2026-04-01","United Kingdom","RNT",2
"Really Nice Tamper","Onyx / 58mm","RNT-B","2026-01-01","Poland","RNT-B",1
"Really Nice Tamper","Onyx / 58mm","RNT-B","2026-04-01","Poland","RNT-B",1
"Really Nice Tamper","Silver / 58mm","RNT","2025-08-01","Singapore","RNT",4
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-10-01","Austria","RNT-B",1
"Really Nice Tamper","Onyx / 58mm","RNT-B","2026-04-01","Japan","RNT-B",1
"Really Nice Tamper","Silver / 58mm","RNT","2025-10-01","United States","RNT",24
"Really Nice Tamper","Silver / 58mm","RNT","2025-06-01","India","RNT",1
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-09-01","South Korea","RNT-B",1
"Really Nice Tamper","Onyx / 49mm","RNT-B-49","2026-04-01","Canada","RNT-B-49",1
"Really Nice Tamper","Onyx / 58mm","RNT-B","2026-02-01","Norway","RNT-B",1
"Really Nice Tamper","Silver / 58mm","RNT","2026-01-01","United Kingdom","RNT",1
"Really Nice Tamper","Silver / 54mm","RNT-54","2026-04-01","United Kingdom","RNT-54",2
"Really Nice Tamper","Silver / 58mm","RNT","2025-05-01","United Kingdom","RNT",2
"Really Nice Tamper","Silver / 58mm","RNT","2025-12-01","Brunei","RNT",1
"Really Nice Tamper","Onyx / 49mm","RNT-B-49","2026-04-01","Germany","RNT-B-49",1
"Really Nice Tamper","Onyx / 58mm","RNT-B","2026-03-01","Romania","RNT-B",1
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-07-01","Australia","RNT-B",5
"Really Nice Tamper","Onyx / 58mm","RNT-B","2026-03-01","Taiwan","RNT-B",1
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-12-01","Germany","RNT-B",15
"Really Nice Tamper","Teak / 58mm","RNT-T","2026-01-01","Canada","RNT-T",1
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-10-01","Germany","RNT-B",7
"Really Nice Tamper","Silver / 58mm","RNT","2026-02-01","Germany","RNT",1
"Really Nice Tamper","Maple Onyx / 58mm","RNT-OW","2025-12-01","Sweden","RNT-OW",1
"Really Nice Tamper","Onyx / 58mm","RNT-B","2026-01-01","China","RNT-B",2
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-10-01","Taiwan","RNT-B",4
"Really Nice Tamper","Silver / 58mm","RNT","2025-05-01","China","RNT",1
"Really Nice Tamper","Maple Onyx / 58mm","RNT-OW","2026-03-01","United Arab Emirates","RNT-OW",1
"Really Nice Tamper","Maple Onyx / 58mm","RNT-OW","2026-01-01","Japan","RNT-OW",2
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-06-01","United States","RNT-B",98
"Really Nice Tamper","Onyx / 58mm","RNT-B","2026-01-01","Japan","RNT-B",1
"Really Nice Tamper","Maple Onyx / 58mm","RNT-OW","2025-11-01","Thailand","RNT-OW",1
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-05-01","Spain","RNT-B",1
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-05-01","Malta","RNT-B",2
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-05-01","Denmark","RNT-B",5
"Really Nice Tamper","Silver / 58mm","RNT","2025-11-01","Germany","RNT",1
"Really Nice Tamper","Silver / 58mm","RNT","2026-02-01","Bulgaria","RNT",1
"Really Nice Tamper","Maple Onyx / 58mm","RNT-OW","2026-03-01","Spain","RNT-OW",2
"Really Nice Tamper","Silver / 58mm","RNT","2025-05-01","Austria","RNT",1
"Really Nice Tamper","Silver / 58mm","RNT","2025-11-01","Poland","RNT",1
"Really Nice Tamper","Maple Onyx / 58mm","RNT-OW","2026-02-01","United States","RNT-OW",24
"Really Nice Tamper","Teak / 58mm","RNT-T","2026-02-01","Italy","RNT-T",1
"Really Nice Tamper","Silver / 58mm","RNT","2026-04-01","India","RNT",1
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-12-01","Norway","RNT-B",1
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-10-01","United Kingdom","RNT-B",3
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-10-01","Canada","RNT-B",1
"Really Nice Tamper","Silver / 58mm","RNT","2026-04-01","Italy","RNT",1
"Really Nice Tamper","Maple Onyx / 58mm","RNT-OW","2025-12-01","Mexico","RNT-OW",1
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-08-01","Mexico","RNT-B",1
"Really Nice Tamper","Teak / 58mm","RNT-T","2025-12-01","Switzerland","RNT-T",4
"Really Nice Tamper","Onyx / 58mm","RNT-B","2026-02-01","Austria","RNT-B",1
"Really Nice Tamper","Maple Onyx / 58mm","RNT-OW","2026-03-01","Singapore","RNT-OW",1
"Really Nice Tamper","Maple Onyx / 58mm","RNT-OW","2025-11-01","North Macedonia","RNT-OW",1
"Really Nice Tamper","Maple Onyx / 58mm","RNT-OW","2025-12-01","Israel","RNT-OW",1
"Really Nice Tamper","Teak / 58mm","RNT-T","2026-01-01","Japan","RNT-T",1
"Really Nice Tamper","Silver / 49mm","RNT-49","2026-04-01","Cyprus","RNT-49",1
"Really Nice Tamper","Silver / 54mm","RNT-54","2026-04-01","United States","RNT-54",2
"Really Nice Tamper","Silver / 58mm","RNT","2026-02-01","New Zealand","RNT",1
"Really Nice Tamper","Silver / 58mm","RNT","2026-02-01","Denmark","RNT",1
"Really Nice Tamper","Onyx / 58mm","RNT-B","2025-08-01","United Arab Emirates","RNT-B",1
"Really Nice Tamper","Onyx / 58mm","RNT-B","2026-02-01","Germany","RNT-B",8
"Really Nice Tamper","Silver / 58mm","RNT","2026-01-01","Thailand","RNT",1
"Really Nice Tamper - Base Kit","Silver / 58mm","RNT_58KIT","2026-02-01","United States","RNT_58KIT",1
"Really Nice Tamper - Base Kit","Silver / 49mm","RNT_49KIT","2026-03-01","Denmark","RNT_49KIT",1
"Really Nice Tamper - Base Kit","Silver / 58mm","RNT_58KIT","2026-02-01","Denmark","RNT_58KIT",1
"Really Nice Tamper - Base Kit","Onyx / 54mm","RNT-B_54KIT","2026-03-01","Switzerland","RNT-B_54KIT",1
"Really Nice Tamper - Base Kit","Silver / 49mm","RNT_49KIT","2026-03-01","Switzerland","RNT_49KIT",1
"Really Nice Tamper - Base Kit","Silver / 58mm","RNT_58KIT","2026-03-01","Philippines","RNT_58KIT",1
"Really Nice Tamper - Base Kit","Onyx / 49mm","RNT-B_49KIT","2026-04-01",,"RNT-B_49KIT",1
"Really Nice Tamper - Base Kit","Silver / 49mm","RNT_49KIT","2026-02-01","Taiwan","RNT_49KIT",1
"Really Nice Tamper - Base Kit","Onyx / 58mm","RNT-B_58KIT","2026-04-01","United States","RNT-B_58KIT",1
"Really Nice Tamper - Base Kit","Onyx / 54mm","RNT-B_54KIT","2026-03-01","Germany","RNT-B_54KIT",1
"Really Nice Tamper - Base Kit","Onyx / 49mm","RNT-B_49KIT","2026-02-01","Canada","RNT-B_49KIT",1
"Really Nice Tamper - Base Kit","Onyx / 49mm","RNT-B_49KIT","2026-02-01","Germany","RNT-B_49KIT",2
"Really Nice Tamper - Base Kit","Onyx / 49mm","RNT-B_49KIT","2026-03-01","Canada","RNT-B_49KIT",1
"Really Nice Tamper - Base Kit","Onyx / 58mm","RNT-B_58KIT","2026-03-01","United States","RNT-B_58KIT",2
"Really Nice Tamper - Base Kit","Silver / 49mm","RNT_49KIT","2026-02-01","Spain","RNT_49KIT",1
"Really Nice Tamper - Base Kit","Onyx / 54mm","RNT-B_54KIT","2026-04-01","United States","RNT-B_54KIT",1
"Really Nice Tamper - Base Kit","Silver / 49mm","RNT_49KIT","2026-02-01","United States","RNT_49KIT",10
"Really Nice Tamper - Base Kit","Silver / 49mm","RNT_49KIT","2026-02-01","South Korea","RNT_49KIT",2
"Really Nice Tamper - Base Kit","Onyx / 49mm","RNT-B_49KIT","2026-02-01","Switzerland","RNT-B_49KIT",2
"Really Nice Tamper - Base Kit","Onyx / 58mm","RNT-B_58KIT","2026-02-01","United Arab Emirates","RNT-B_58KIT",1
"Really Nice Tamper - Base Kit","Silver / 58mm","RNT_58KIT","2026-04-01","United States","RNT_58KIT",2
"Really Nice Tamper - Base Kit","Silver / 58mm","RNT_58KIT","2026-02-01","Japan","RNT_58KIT",1
"Really Nice Tamper - Base Kit","Onyx / 49mm","RNT-B_49KIT","2026-03-01","United States","RNT-B_49KIT",5
"Really Nice Tamper - Base Kit","Onyx / 49mm","RNT-B_49KIT","2026-02-01","United States","RNT-B_49KIT",18
"Really Nice Tamper - Base Kit","Silver / 58mm","RNT_58KIT","2026-04-01","Cyprus","RNT_58KIT",1
"Really Nice Tamper - Base Kit","Silver / 58mm","RNT_58KIT","2026-02-01","Australia","RNT_58KIT",1
"Really Nice Tamper - Base Kit","Onyx / 49mm","RNT-B_49KIT","2026-04-01","United States","RNT-B_49KIT",6
"Really Nice Tamper - Base Kit","Silver / 49mm","RNT_49KIT","2026-02-01","Greece","RNT_49KIT",1
"Really Nice Tamper - Base Kit","Onyx / 58mm","RNT-B_58KIT","2026-02-01","Denmark","RNT-B_58KIT",1
"Really Nice Tamper - Base Kit","Onyx / 49mm","RNT-B_49KIT","2026-04-01","Malta","RNT-B_49KIT",1
"Really Nice Tamper - Base Kit","Onyx / 54mm","RNT-B_54KIT","2026-03-01","United States","RNT-B_54KIT",1
"Really Nice Tamper - Base Kit","Onyx / 49mm","RNT-B_49KIT","2026-04-01","Canada","RNT-B_49KIT",1
"Really Nice Tamper - Base Kit","Silver / 49mm","RNT_49KIT","2026-04-01","Switzerland","RNT_49KIT",1
"Really Nice Tamper - Base Kit","Onyx / 58mm","RNT-B_58KIT","2026-04-01","Netherlands","RNT-B_58KIT",1
"Really Nice Tamper - Base Kit","Onyx / 58mm","RNT-B_58KIT","2026-02-01","United States","RNT-B_58KIT",1
"Really Nice Tamper - Base Kit","Silver / 58mm","RNT_58KIT","2026-02-01","United Arab Emirates","RNT_58KIT",2
"Really Nice Tamper - Base Kit","Silver / 49mm","RNT_49KIT","2026-03-01","United States","RNT_49KIT",4
"Really Nice Tamper - Renewed","Silver","RNT-DRRO","2026-01-01",,"RNT-DRRO",1
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-03-01","South Korea","RNT-H-OW",3
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-04-01","United States","RNT-H-T",15
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-03-01","United Kingdom","RNT-H-OW",2
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-02-01","Greece","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-02-01","Australia","RNT-H-T",3
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-03-01","Philippines","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-02-01","Germany","RNT-H-T",2
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-02-01","Kuwait","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-03-01","Switzerland","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-03-01","Germany","RNT-H-OW",1
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-02-01","Hungary","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-03-01","Japan","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-02-01","Spain","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-04-01","United States","RNT-H-OW",6
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-03-01","Thailand","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-03-01","Singapore","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-03-01","South Korea","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-03-01","Netherlands","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-03-01","United States","RNT-H-OW",15
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-03-01","Taiwan","RNT-H-OW",1
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-02-01","Canada","RNT-H-OW",2
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-02-01","Hong Kong","RNT-H-OW",1
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-02-01","South Africa","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-02-01","Switzerland","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-02-01","United Arab Emirates","RNT-H-T",3
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-02-01","Taiwan","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-03-01","Spain","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-03-01","Denmark","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-02-01","Netherlands","RNT-H-OW",2
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-02-01","Germany","RNT-H-OW",3
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-03-01","Australia","RNT-H-OW",1
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-02-01","Switzerland","RNT-H-OW",2
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-04-01",,"RNT-H-T",2
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-02-01","Taiwan","RNT-H-OW",2
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-02-01","United States","RNT-H-T",40
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-02-01","Denmark","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-03-01","Hong Kong","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-02-01","South Korea","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-02-01","Romania","RNT-H-OW",1
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-02-01","Japan","RNT-H-T",2
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-04-01","Japan","RNT-H-OW",1
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-03-01","Australia","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-03-01","China","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-03-01","Canada","RNT-H-OW",2
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-03-01","United States","RNT-H-T",16
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-04-01","Japan","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-04-01",,"RNT-H-OW",1
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-02-01","United States","RNT-H-OW",30
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-02-01","United Kingdom","RNT-H-OW",4
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-02-01","France","RNT-H-OW",1
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-02-01","Philippines","RNT-H-OW",1
"Really Nice Tamper - Wooden Handles","Teak","RNT-H-T","2026-02-01","Canada","RNT-H-T",1
"Really Nice Tamper - Wooden Handles","Maple Onyx","RNT-H-OW","2026-02-01","Japan","RNT-H-OW",3
"Really Nice Tamper Tamper Core","Default Title","PT-RNT-TAMPER-CORE","2026-04-01","United States","PT-RNT-TAMPER-CORE",1
"RoadRunner T-Shirt","L",,"2026-04-01",,,1
"RoadRunner T-Shirt","S",,"2026-04-01","United States",,1
"Shipping - $35","Default Title","SHIPPING-35-USD","2026-04-01",,"SHIPPING-35-USD",1
"Shipping Protection by Route","$1.35","ROUTEINS12","2026-01-01","United Kingdom","ROUTEINS12",-1
"Spring Clean","See-Thru Polymer","PSC-B","2025-11-01","Israel","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-05-01","United States","PSC-B",45
"Spring Clean","See-Thru Polymer","PSC-B","2025-05-01","Germany","PSC-B",18
"Spring Clean","See-Thru Polymer","PSC-B","2025-05-01","Sweden","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-02-01","France","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-10-01","Singapore","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-03-01","Austria","PSC-B",7
"Spring Clean","See-Thru Polymer","PSC-B","2026-04-01","United States","PSC-B",68
"Spring Clean","See-Thru Polymer","PSC-B","2025-09-01","Hungary","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-04-01","Germany","PSC-B",12
"Spring Clean","See-Thru Polymer","PSC-B","2026-02-01","Australia","PSC-B",2
"Spring Clean","See-Thru Polymer","PSC-B","2026-01-01","United Kingdom","PSC",-1
"Spring Clean","See-Thru Polymer","PSC-B","2025-05-01","Switzerland","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-04-01","Japan","PSC-B",2
"Spring Clean","See-Thru Polymer","PSC-B","2026-02-01","Hong Kong","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-11-01","Saudi Arabia","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-02-01","Poland","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-04-01","Italy","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-12-01","Switzerland","PSC-B",3
"Spring Clean","See-Thru Polymer","PSC-B","2026-04-01","Canada","PSC-B",5
"Spring Clean","See-Thru Polymer","PSC-B","2025-08-01","Netherlands","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-10-01","Austria","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-03-01","Germany","PSC-B",24
"Spring Clean","See-Thru Polymer","PSC-B","2025-11-01","Germany","PSC-B",4
"Spring Clean","See-Thru Polymer","PSC-B","2026-03-01","Netherlands","PSC-B",5
"Spring Clean","See-Thru Polymer","PSC-B","2025-08-01","Monaco","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-01-01","Japan","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-01-01","France","PSC-B",3
"Spring Clean","See-Thru Polymer","PSC-B","2025-07-01","United Kingdom","PSC-B",3
"Spring Clean","See-Thru Polymer","PSC-B","2025-07-01","France","PSC-B",3
"Spring Clean","See-Thru Polymer","PSC-B","2025-10-01","United Arab Emirates","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-04-01","Kuwait","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-12-01","Kuwait","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-05-01","Italy","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-03-01","United States","PSC-B",58
"Spring Clean","See-Thru Polymer","PSC-B","2025-05-01","Denmark","PSC-B",3
"Spring Clean","See-Thru Polymer","PSC-B","2025-12-01","Japan","PSC-B",2
"Spring Clean","See-Thru Polymer","PSC-B","2025-08-01","Japan","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-07-01","Israel","PSC-B",2
"Spring Clean","See-Thru Polymer","PSC-B","2025-08-01","United States","PSC-B",51
"Spring Clean","See-Thru Polymer","PSC-B","2025-06-01","Vietnam","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-01-01","Slovakia","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-03-01","Australia","PSC-B",3
"Spring Clean","See-Thru Polymer","PSC-B","2026-01-01","New Zealand","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-10-01","Netherlands","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-06-01","Saudi Arabia","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-11-01","Iceland","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-07-01","Slovenia","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-04-01","Sweden","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-02-01","Austria","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-03-01","Switzerland","PSC-B",2
"Spring Clean","See-Thru Polymer","PSC-B","2025-09-01","South Korea","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-09-01","United Arab Emirates","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-11-01","United States","PSC-B",62
"Spring Clean","See-Thru Polymer","PSC-B","2025-10-01","United Kingdom","PSC-B",2
"Spring Clean","See-Thru Polymer","PSC-B","2025-11-01","Spain","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-04-01","Israel","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-02-01","Ireland","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-03-01","Taiwan","PSC-B",3
"Spring Clean","See-Thru Polymer","PSC-B","2025-07-01","Austria","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-06-01","Italy","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-02-01","Japan","PSC-B",3
"Spring Clean","See-Thru Polymer","PSC-B","2025-09-01","Hong Kong","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-09-01","Japan","PSC-B",2
"Spring Clean","See-Thru Polymer","PSC-B","2026-03-01","South Africa","PSC-B",2
"Spring Clean","See-Thru Polymer","PSC-B","2025-06-01","Singapore","PSC-B",3
"Spring Clean","See-Thru Polymer","PSC-B","2025-06-01","Sweden","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-07-01","Indonesia","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-06-01","Bulgaria","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-01-01","Spain","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-07-01","Germany","PSC-B",11
"Spring Clean","See-Thru Polymer","PSC-B","2025-07-01","Australia","PSC-B",3
"Spring Clean","See-Thru Polymer","PSC-B","2025-06-01","France","PSC-B",2
"Spring Clean","See-Thru Polymer","PSC-B","2026-01-01","Finland","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-02-01","Hungary","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-10-01","Switzerland","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-02-01","Germany","PSC-B",3
"Spring Clean","See-Thru Polymer","PSC-B","2025-07-01","Japan","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2026-04-01","South Africa","PSC-B",-1
"Spring Clean","See-Thru Polymer","PSC-B","2026-01-01","United Arab Emirates","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-06-01","South Korea","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-10-01","Denmark","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-12-01","Belgium","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-12-01","United Kingdom","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-06-01","Qatar","PSC-B",4
"Spring Clean","See-Thru Polymer","PSC-B","2025-08-01","New Zealand","PSC-B",1
"Spring Clean","See-Thru Polymer","PSC-B","2025-09-01","France","PSC-B",2
